DOCUMENT_ID,NAME,filename,topics
d19990920_zbdulatipov.txt,Abdulatipov,Docs\d19990920_zbdulatipov.txt,NA
d20060331_abramov.txt,Abramov,Docs\d20060331_abramov.txt,2
d20070831_abramov.txt,Abramov,Docs\d20070831_abramov.txt,4
d20080131_abramov.txt,Abramov,Docs\d20080131_abramov.txt,2
d20031231_abramyan.txt,Abramyan,Docs\d20031231_abramyan.txt,4
d20001102_adamishin.txt,Adamishin,Docs\d20001102_adamishin.txt,3
d20011119_adamishin.txt,Adamishin,Docs\d20011119_adamishin.txt,3
d20011120_adamishin.txt,Adamishin,Docs\d20011120_adamishin.txt,5
d20020316_adamishin.txt,Adamishin,Docs\d20020316_adamishin.txt,3
d20030729_adamishin.txt,Adamishin,Docs\d20030729_adamishin.txt,5
d20031031_adamishin.txt,Adamishin,Docs\d20031031_adamishin.txt,5
d20031218_adamishin.txt,Adamishin,Docs\d20031218_adamishin.txt,3
d20040305_adamishin.txt,Adamishin,Docs\d20040305_adamishin.txt,3
d20040405_adamishin.txt,Adamishin,Docs\d20040405_adamishin.txt,3
d20041031_adamishin.txt,Adamishin,Docs\d20041031_adamishin.txt,3
d20041115_adamishin.txt,Adamishin,Docs\d20041115_adamishin.txt,5
d20050220_adamishin.txt,Adamishin,Docs\d20050220_adamishin.txt,3
d20050831_adamishin.txt,Adamishin,Docs\d20050831_adamishin.txt,3
d20050831_adamishin1.txt,Adamishin,Docs\d20050831_adamishin1.txt,3
d20071031_adamishin.txt,Adamishin,Docs\d20071031_adamishin.txt,3
d20080630_adamishin.txt,Adamishin,Docs\d20080630_adamishin.txt,3
d20080731_adamishin.txt,Adamishin,Docs\d20080731_adamishin.txt,3
d20080814_adamishin.txt,Adamishin,Docs\d20080814_adamishin.txt,3
d20060930_ageyev.txt,Ageyev,Docs\d20060930_ageyev.txt,4
d20030430_akhmadishin.txt,Akhmadishin,Docs\d20030430_akhmadishin.txt,2
d20000701_akhmerov.txt,Akhmerov,Docs\d20000701_akhmerov.txt,2
d20080131_akhmerov.txt,Akhmerov,Docs\d20080131_akhmerov.txt,2
d20060930_akulinchev.txt,Akulinchev,Docs\d20060930_akulinchev.txt,2
d20051130_akulinin.txt,Akulinin,Docs\d20051130_akulinin.txt,4
d20040930_alekhin.txt,Alekhin,Docs\d20040930_alekhin.txt,4
d20010901_aleksandrov.txt,Aleksandrov,Docs\d20010901_aleksandrov.txt,2
d20020101_aleksandrov.txt,Aleksandrov,Docs\d20020101_aleksandrov.txt,2
d20031231_aleksandrov.txt,Aleksandrov,Docs\d20031231_aleksandrov.txt,2
d20051231_alekseyev.txt,Alekseyev,Docs\d20051231_alekseyev.txt,4
d20061031_alfimov.txt,Alfimov,Docs\d20061031_alfimov.txt,4
d19990500_andreyev.txt,Andreyev,Docs\d19990500_andreyev.txt,2
d19990700_andreev.txt,Andreyev,Docs\d19990700_andreev.txt,2
d19990900_andreev.txt,Andreyev,Docs\d19990900_andreev.txt,2
d20000501_andreyev.txt,Andreyev,Docs\d20000501_andreyev.txt,4
d20000701_andreyev.txt,Andreyev,Docs\d20000701_andreyev.txt,4
d20030731_andrianov.txt,Andrianov,Docs\d20030731_andrianov.txt,4
d20070811_androsov.txt,Androsov,Docs\d20070811_androsov.txt,2
d20010701_anisimov.txt,Anisimov,Docs\d20010701_anisimov.txt,2
d20001116_arbatov.txt,Arbatov,Docs\d20001116_arbatov.txt,4
d20001117_arbatov.txt,Arbatov,Docs\d20001117_arbatov.txt,4
d20001128_arbatov.txt,Arbatov,Docs\d20001128_arbatov.txt,4
d20001222_arbatov.txt,Arbatov,Docs\d20001222_arbatov.txt,3
d20010427_arbatov.txt,Arbatov,Docs\d20010427_arbatov.txt,4
d20010704_arbatov.txt,Arbatov,Docs\d20010704_arbatov.txt,3
d20010808_arbatov.txt,Arbatov,Docs\d20010808_arbatov.txt,5
d20011207_arbatov.txt,Arbatov,Docs\d20011207_arbatov.txt,3
d20011226_arbatov.txt,Arbatov,Docs\d20011226_arbatov.txt,3
d20020624_arbatov.txt,Arbatov,Docs\d20020624_arbatov.txt,4
d20020719_arbatov.txt,Arbatov,Docs\d20020719_arbatov.txt,3
d20020813_arbatov.txt,Arbatov,Docs\d20020813_arbatov.txt,3
d20020820_arbatov.txt,Arbatov,Docs\d20020820_arbatov.txt,3
d20020821_arbatov.txt,Arbatov,Docs\d20020821_arbatov.txt,3
d20020924_arbatov.txt,Arbatov,Docs\d20020924_arbatov.txt,4
d20021023_arbatov.txt,Arbatov,Docs\d20021023_arbatov.txt,4
d20021029_arbatov.txt,Arbatov,Docs\d20021029_arbatov.txt,3
d20021029_arbatov1.txt,Arbatov,Docs\d20021029_arbatov1.txt,5
d20021118_arbatov.txt,Arbatov,Docs\d20021118_arbatov.txt,3
d20021125_arbatov.txt,Arbatov,Docs\d20021125_arbatov.txt,3
d20030117_arbatov.txt,Arbatov,Docs\d20030117_arbatov.txt,4
d20030228_arbatov.txt,Arbatov,Docs\d20030228_arbatov.txt,3
d20030228_arbatov1.txt,Arbatov,Docs\d20030228_arbatov1.txt,3
d20030331_arbatov.txt,Arbatov,Docs\d20030331_arbatov.txt,4
d20030407_arbatov.txt,Arbatov,Docs\d20030407_arbatov.txt,3
d20030523_arbatov.txt,Arbatov,Docs\d20030523_arbatov.txt,4
d20030523_arbatov1.txt,Arbatov,Docs\d20030523_arbatov1.txt,3
d20030604_arbatov.txt,Arbatov,Docs\d20030604_arbatov.txt,3
d20031013_arbatov.txt,Arbatov,Docs\d20031013_arbatov.txt,4
d20031205_arbatov.txt,Arbatov,Docs\d20031205_arbatov.txt,3
d20040227_arbatov.txt,Arbatov,Docs\d20040227_arbatov.txt,3
d20040423_arbatov.txt,Arbatov,Docs\d20040423_arbatov.txt,3
d20040430_arbatov.txt,Arbatov,Docs\d20040430_arbatov.txt,3
d20040514_arbatov.txt,Arbatov,Docs\d20040514_arbatov.txt,3
d20040820_arbatov.txt,Arbatov,Docs\d20040820_arbatov.txt,4
d20041011_arbatov.txt,Arbatov,Docs\d20041011_arbatov.txt,3
d20050114_arbatov.txt,Arbatov,Docs\d20050114_arbatov.txt,3
d20050120_arbatov.txt,Arbatov,Docs\d20050120_arbatov.txt,3
d20050223_arbatov.txt,Arbatov,Docs\d20050223_arbatov.txt,3
d20050224_arbatov.txt,Arbatov,Docs\d20050224_arbatov.txt,3
d20050614_arbatov.txt,Arbatov,Docs\d20050614_arbatov.txt,3
d20050630_arbatov.txt,Arbatov,Docs\d20050630_arbatov.txt,3
d20051231_arbatov.txt,Arbatov,Docs\d20051231_arbatov.txt,3
d20060511_arbatov.txt,Arbatov,Docs\d20060511_arbatov.txt,3
d20060517_arbatov.txt,Arbatov,Docs\d20060517_arbatov.txt,3
d20060929_arbatov.txt,Arbatov,Docs\d20060929_arbatov.txt,3
d20070219_arbatov.txt,Arbatov,Docs\d20070219_arbatov.txt,3
d20070302_arbatov.txt,Arbatov,Docs\d20070302_arbatov.txt,3
d20070302_arbatov1.txt,Arbatov,Docs\d20070302_arbatov1.txt,3
d20070430_arbatov.txt,Arbatov,Docs\d20070430_arbatov.txt,3
d20070516_arbatov.txt,Arbatov,Docs\d20070516_arbatov.txt,3
d20070704_arbatov.txt,Arbatov,Docs\d20070704_arbatov.txt,3
d20071102_arbatov.txt,Arbatov,Docs\d20071102_arbatov.txt,3
d20071123_arbatov.txt,Arbatov,Docs\d20071123_arbatov.txt,3
d20080331_arbatov.txt,Arbatov,Docs\d20080331_arbatov.txt,3
d20080528_arbatov.txt,Arbatov,Docs\d20080528_arbatov.txt,3
d20080529_arbatov.txt,Arbatov,Docs\d20080529_arbatov.txt,3
d20080630_arbatov.txt,Arbatov,Docs\d20080630_arbatov.txt,3
d20080630_arbatov1.txt,Arbatov,Docs\d20080630_arbatov1.txt,3
d20000721_arbatova.txt,Arbatova,Docs\d20000721_arbatova.txt,3
d20001013_arbatova.txt,Arbatova,Docs\d20001013_arbatova.txt,3
d20010130_arbatova.txt,Arbatova,Docs\d20010130_arbatova.txt,3
d20021007_arbatova.txt,Arbatova,Docs\d20021007_arbatova.txt,3
d20031013_arbatova.txt,Arbatova,Docs\d20031013_arbatova.txt,3
d20031231_arbatova.txt,Arbatova,Docs\d20031231_arbatova.txt,3
d20040331_arbatova.txt,Arbatova,Docs\d20040331_arbatova.txt,3
d20041115_arbatova.txt,Arbatova,Docs\d20041115_arbatova.txt,3
d20041231_arbatova.txt,Arbatova,Docs\d20041231_arbatova.txt,3
d20050228_arbatova.txt,Arbatova,Docs\d20050228_arbatova.txt,3
d20060228_arbatova.txt,Arbatova,Docs\d20060228_arbatova.txt,3
d20070216_arbatova.txt,Arbatova,Docs\d20070216_arbatova.txt,3
d20070723_arbatova.txt,Arbatova,Docs\d20070723_arbatova.txt,3
d20071231_arkhipov.txt,Arkhipov,Docs\d20071231_arkhipov.txt,4
d19990100_artamonov.txt,Artamonov,Docs\d19990100_artamonov.txt,4
d19990700_artamonov.txt,Artamonov,Docs\d19990700_artamonov.txt,4
d19991118_artamonov.txt,Artamonov,Docs\d19991118_artamonov.txt,4
d20000100_arzhayev.txt,Arzhayev,Docs\d20000100_arzhayev.txt,2
d20000101_arzhayev.txt,Arzhayev,Docs\d20000101_arzhayev.txt,2
d20001101_arzhayev.txt,Arzhayev,Docs\d20001101_arzhayev.txt,4
d20050228_aseyev.txt,Aseyev,Docs\d20050228_aseyev.txt,2
d20031011_atishok.txt,Atishok,Docs\d20031011_atishok.txt,2
d20060630_avanesova.txt,Avanesova,Docs\d20060630_avanesova.txt,4
d20040331_avdoshin.txt,Avdoshin,Docs\d20040331_avdoshin.txt,2
d20051031_averchenko.txt,Averchenko,Docs\d20051031_averchenko.txt,4
d19991120_averyanov.txt,Averyanov,Docs\d19991120_averyanov.txt,4
d19990910_avilov.txt,Avilov,Docs\d19990910_avilov.txt,4
d20000301_azarov.txt,Azarov,Docs\d20000301_azarov.txt,2
d20000408_azarov.txt,Azarov,Docs\d20000408_azarov.txt,4
d20000501_azarov.txt,Azarov,Docs\d20000501_azarov.txt,2
d20010301_azarov.txt,Azarov,Docs\d20010301_azarov.txt,2
d20010410_azarov.txt,Azarov,Docs\d20010410_azarov.txt,4
d20010428_azarov.txt,Azarov,Docs\d20010428_azarov.txt,4
d20010501_azarov.txt,Azarov,Docs\d20010501_azarov.txt,4
d20010926_azarov.txt,Azarov,Docs\d20010926_azarov.txt,4
d20030131_azarov.txt,Azarov,Docs\d20030131_azarov.txt,4
d20030430_azarov.txt,Azarov,Docs\d20030430_azarov.txt,2
d20050202_azarov.txt,Azarov,Docs\d20050202_azarov.txt,4
d20050527_babakov.txt,Babakov,Docs\d20050527_babakov.txt,5
d20050715_babakov.txt,Babakov,Docs\d20050715_babakov.txt,3
d20050812_babakov.txt,Babakov,Docs\d20050812_babakov.txt,3
d20051209_babakov.txt,Babakov,Docs\d20051209_babakov.txt,3
d20060711_babakov.txt,Babakov,Docs\d20060711_babakov.txt,3
d20071026_babakov.txt,Babakov,Docs\d20071026_babakov.txt,3
d20071221_babakov.txt,Babakov,Docs\d20071221_babakov.txt,3
d20080404_babakov.txt,Babakov,Docs\d20080404_babakov.txt,3
d20081010_babakov.txt,Babakov,Docs\d20081010_babakov.txt,5
d20040831_babenkov.txt,Babenkov,Docs\d20040831_babenkov.txt,4
d20060403_babich.txt,Babich,Docs\d20060403_babich.txt,3
d20070331_babich.txt,Babich,Docs\d20070331_babich.txt,2
d20080331_babich.txt,Babich,Docs\d20080331_babich.txt,4
d20040612_babichev.txt,Babichev,Docs\d20040612_babichev.txt,3
d20041230_babichev.txt,Babichev,Docs\d20041230_babichev.txt,6
d20050607_babichev.txt,Babichev,Docs\d20050607_babichev.txt,3
d20070531_babkin.txt,Babkin,Docs\d20070531_babkin.txt,2
d20050222_bakhin.txt,Bakhin,Docs\d20050222_bakhin.txt,4
d20000501_bakhmistrov.txt,Bakhmistrov,Docs\d20000501_bakhmistrov.txt,4
d19990700_bakhrushev.txt,Bakhrushev,Docs\d19990700_bakhrushev.txt,2
d20050709_bakin.txt,Bakin,Docs\d20050709_bakin.txt,2
d20070522_bakin.txt,Bakin,Docs\d20070522_bakin.txt,2
d20060731_baklanov.txt,Baklanov,Docs\d20060731_baklanov.txt,4
d20050331_balashov.txt,Balashov,Docs\d20050331_balashov.txt,2
d20040930_balayan.txt,Balayan,Docs\d20040930_balayan.txt,3
d20070228_balayan.txt,Balayan,Docs\d20070228_balayan.txt,4
d20070430_balayan.txt,Balayan,Docs\d20070430_balayan.txt,4
d20020413_baluyevskiy.txt,Baluyevskiy,Docs\d20020413_baluyevskiy.txt,4
d19990500_baluyevsky.txt,Baluyevsky,Docs\d19990500_baluyevsky.txt,4
d20000829_baluyevsky.txt,Baluyevsky,Docs\d20000829_baluyevsky.txt,2
d20001121_baluyevsky.txt,Baluyevsky,Docs\d20001121_baluyevsky.txt,4
d20001123_baluyevsky.txt,Baluyevsky,Docs\d20001123_baluyevsky.txt,4
d20020118_baluyevsky.txt,Baluyevsky,Docs\d20020118_baluyevsky.txt,3
d20020121_baluyevsky.txt,Baluyevsky,Docs\d20020121_baluyevsky.txt,3
d20020507_baluyevsky.txt,Baluyevsky,Docs\d20020507_baluyevsky.txt,3
d20020527_baluyevsky.txt,Baluyevsky,Docs\d20020527_baluyevsky.txt,5
d20020705_baluyevsky.txt,Baluyevsky,Docs\d20020705_baluyevsky.txt,3
d20020900_baluyevsky.txt,Baluyevsky,Docs\d20020900_baluyevsky.txt,3
d20030221_baluyevsky.txt,Baluyevsky,Docs\d20030221_baluyevsky.txt,3
d20030419_baluyevsky.txt,Baluyevsky,Docs\d20030419_baluyevsky.txt,4
d20030630_baluyevsky.txt,Baluyevsky,Docs\d20030630_baluyevsky.txt,3
d20030730_baluyevsky.txt,Baluyevsky,Docs\d20030730_baluyevsky.txt,3
d20030819_baluyevsky.txt,Baluyevsky,Docs\d20030819_baluyevsky.txt,4
d20031017_baluyevsky.txt,Baluyevsky,Docs\d20031017_baluyevsky.txt,4
d20031025_baluyevsky.txt,Baluyevsky,Docs\d20031025_baluyevsky.txt,4
d20031203_baluyevsky.txt,Baluyevsky,Docs\d20031203_baluyevsky.txt,3
d20031231_baluyevsky.txt,Baluyevsky,Docs\d20031231_baluyevsky.txt,3
d20040210_baluyevsky.txt,Baluyevsky,Docs\d20040210_baluyevsky.txt,5
d20040303_baluyevsky.txt,Baluyevsky,Docs\d20040303_baluyevsky.txt,3
d20040303_baluyevsky2.txt,Baluyevsky,Docs\d20040303_baluyevsky2.txt,3
d20040414_baluyevsky.txt,Baluyevsky,Docs\d20040414_baluyevsky.txt,3
d20040720_baluyevsky.txt,Baluyevsky,Docs\d20040720_baluyevsky.txt,4
d20040723_baluyevsky.txt,Baluyevsky,Docs\d20040723_baluyevsky.txt,4
d20040910_baluyevsky.txt,Baluyevsky,Docs\d20040910_baluyevsky.txt,5
d20040929_baluyevsky.txt,Baluyevsky,Docs\d20040929_baluyevsky.txt,4
d20050126_baluyevsky.txt,Baluyevsky,Docs\d20050126_baluyevsky.txt,4
d20050201_baluyevsky.txt,Baluyevsky,Docs\d20050201_baluyevsky.txt,4
d20050301_baluyevsky.txt,Baluyevsky,Docs\d20050301_baluyevsky.txt,4
d20050430_baluyevsky.txt,Baluyevsky,Docs\d20050430_baluyevsky.txt,3
d20050622_baluyevsky.txt,Baluyevsky,Docs\d20050622_baluyevsky.txt,4
d20050713_baluyevsky.txt,Baluyevsky,Docs\d20050713_baluyevsky.txt,4
d20050713_baluyevsky1.txt,Baluyevsky,Docs\d20050713_baluyevsky1.txt,4
d20050726_baluyevsky.txt,Baluyevsky,Docs\d20050726_baluyevsky.txt,4
d20050810_baluyevsky.txt,Baluyevsky,Docs\d20050810_baluyevsky.txt,3
d20050811_baluyevsky.txt,Baluyevsky,Docs\d20050811_baluyevsky.txt,3
d20050819_baluyevsky.txt,Baluyevsky,Docs\d20050819_baluyevsky.txt,3
d20050930_baluyevsky.txt,Baluyevsky,Docs\d20050930_baluyevsky.txt,2
d20051018_baluyevsky.txt,Baluyevsky,Docs\d20051018_baluyevsky.txt,3
d20051026_baluyevsky.txt,Baluyevsky,Docs\d20051026_baluyevsky.txt,3
d20051101_baluyevsky.txt,Baluyevsky,Docs\d20051101_baluyevsky.txt,5
d20051201_baluyevsky.txt,Baluyevsky,Docs\d20051201_baluyevsky.txt,5
d20051202_baluyevsky.txt,Baluyevsky,Docs\d20051202_baluyevsky.txt,5
d20051206_baluyevsky.txt,Baluyevsky,Docs\d20051206_baluyevsky.txt,3
d20051229_baluyevsky.txt,Baluyevsky,Docs\d20051229_baluyevsky.txt,3
d20060131_baluyevsky.txt,Baluyevsky,Docs\d20060131_baluyevsky.txt,4
d20060210_baluyevsky.txt,Baluyevsky,Docs\d20060210_baluyevsky.txt,3
d20060515_baluyevsky.txt,Baluyevsky,Docs\d20060515_baluyevsky.txt,3
d20060705_baluyevsky.txt,Baluyevsky,Docs\d20060705_baluyevsky.txt,4
d20060707_baluyevsky.txt,Baluyevsky,Docs\d20060707_baluyevsky.txt,4
d20060725_baluyevsky.txt,Baluyevsky,Docs\d20060725_baluyevsky.txt,3
d20070125_baluyevsky.txt,Baluyevsky,Docs\d20070125_baluyevsky.txt,4
d20070130_baluyevsky.txt,Baluyevsky,Docs\d20070130_baluyevsky.txt,3
d20070131_baluyevsky.txt,Baluyevsky,Docs\d20070131_baluyevsky.txt,4
d20070221_baluyevsky.txt,Baluyevsky,Docs\d20070221_baluyevsky.txt,3
d20070331_baluyevsky.txt,Baluyevsky,Docs\d20070331_baluyevsky.txt,4
d20070504_baluyevsky.txt,Baluyevsky,Docs\d20070504_baluyevsky.txt,3
d20070504_baluyevsky_rg.txt,Baluyevsky,Docs\d20070504_baluyevsky_rg.txt,3
d20070505_baluyevsky.txt,Baluyevsky,Docs\d20070505_baluyevsky.txt,3
d20070508_baluyevsky.txt,Baluyevsky,Docs\d20070508_baluyevsky.txt,4
d20070509_baluyevsky.txt,Baluyevsky,Docs\d20070509_baluyevsky.txt,3
d20070521_baluyevsky.txt,Baluyevsky,Docs\d20070521_baluyevsky.txt,3
d20070622_baluyevsky.txt,Baluyevsky,Docs\d20070622_baluyevsky.txt,5
d20070808_baluyevsky.txt,Baluyevsky,Docs\d20070808_baluyevsky.txt,4
d20070822_baluyevsky.txt,Baluyevsky,Docs\d20070822_baluyevsky.txt,3
d20070930_baluyevsky.txt,Baluyevsky,Docs\d20070930_baluyevsky.txt,3
d20071107_baluyevsky.txt,Baluyevsky,Docs\d20071107_baluyevsky.txt,3
d20080100_baluyevsky.txt,Baluyevsky,Docs\d20080100_baluyevsky.txt,4
d20080121_baluyevsky.txt,Baluyevsky,Docs\d20080121_baluyevsky.txt,4
d20080229_baluyevsky.txt,Baluyevsky,Docs\d20080229_baluyevsky.txt,3
d20080523_baluyevsky.txt,Baluyevsky,Docs\d20080523_baluyevsky.txt,4
d20050930_balybin.txt,Balybin,Docs\d20050930_balybin.txt,2
d20060831_balybin.txt,Balybin,Docs\d20060831_balybin.txt,2
d20071031_balyko.txt,Balyko,Docs\d20071031_balyko.txt,2
d20010101_bapilin.txt,Bapilin,Docs\d20010101_bapilin.txt,4
d20031130_barabanov.txt,Barabanov,Docs\d20031130_barabanov.txt,2
d20040229_barabanov.txt,Barabanov,Docs\d20040229_barabanov.txt,2
d20010511_baranov.txt,Baranov,Docs\d20010511_baranov.txt,4
d20020507_baranov.txt,Baranov,Docs\d20020507_baranov.txt,4
d20030507_baranov.txt,Baranov,Docs\d20030507_baranov.txt,4
d20031031_baranov.txt,Baranov,Docs\d20031031_baranov.txt,2
d20060331_baranov.txt,Baranov,Docs\d20060331_baranov.txt,4
d20070331_baranov.txt,Baranov,Docs\d20070331_baranov.txt,4
d20070430_baranov.txt,Baranov,Docs\d20070430_baranov.txt,3
d20070831_baranov.txt,Baranov,Docs\d20070831_baranov.txt,2
d20080331_baranov.txt,Baranov,Docs\d20080331_baranov.txt,4
d20080531_baranov.txt,Baranov,Docs\d20080531_baranov.txt,4
d20060116_baranovsky.txt,Baranovsky,Docs\d20060116_baranovsky.txt,3
d20030331_baranyuk.txt,Baranyuk,Docs\d20030331_baranyuk.txt,2
d20041130_baranyuk.txt,Baranyuk,Docs\d20041130_baranyuk.txt,2
d20001101_barmas.txt,Barmas,Docs\d20001101_barmas.txt,2
d19990900_barsukov.txt,Barsukov,Docs\d19990900_barsukov.txt,2
d20030331_barsukov.txt,Barsukov,Docs\d20030331_barsukov.txt,4
d20060731_barvichenko.txt,Barvichenko,Docs\d20060731_barvichenko.txt,2
d20060930_barvichenko.txt,Barvichenko,Docs\d20060930_barvichenko.txt,2
d20080831_barvichenko.txt,Barvichenko,Docs\d20080831_barvichenko.txt,2
d19990500_barvinenko.txt,Barvinenko,Docs\d19990500_barvinenko.txt,2
d20030531_barvinenko.txt,Barvinenko,Docs\d20030531_barvinenko.txt,4
d20040131_barvinenko.txt,Barvinenko,Docs\d20040131_barvinenko.txt,2
d20040930_barvinenko.txt,Barvinenko,Docs\d20040930_barvinenko.txt,4
d20070228_barvinenko.txt,Barvinenko,Docs\d20070228_barvinenko.txt,2
d19990100_barynkin.txt,Barynkin,Docs\d19990100_barynkin.txt,2
d19990900_barynkin.txt,Barynkin,Docs\d19990900_barynkin.txt,4
d20010301_barynkin.txt,Barynkin,Docs\d20010301_barynkin.txt,2
d20020301_barynkin.txt,Barynkin,Docs\d20020301_barynkin.txt,4
d20040430_bashlakov.txt,Bashlakov,Docs\d20040430_bashlakov.txt,2
d20041111_bashlakov.txt,Bashlakov,Docs\d20041111_bashlakov.txt,3
d20041223_bashlakov.txt,Bashlakov,Docs\d20041223_bashlakov.txt,5
d20061031_bashlakov.txt,Bashlakov,Docs\d20061031_bashlakov.txt,2
d20061102_bashlakov.txt,Bashlakov,Docs\d20061102_bashlakov.txt,2
d20070116_bashlakov.txt,Bashlakov,Docs\d20070116_bashlakov.txt,4
d20080911_bashlakov.txt,Bashlakov,Docs\d20080911_bashlakov.txt,4
d20020701_baskakov.txt,Baskakov,Docs\d20020701_baskakov.txt,4
d19990115_batkovsky.txt,Batkovsky,Docs\d19990115_batkovsky.txt,4
d20021019_batmazov.txt,Batmazov,Docs\d20021019_batmazov.txt,2
d20031031_batmazov.txt,Batmazov,Docs\d20031031_batmazov.txt,4
d20050831_batmazov.txt,Batmazov,Docs\d20050831_batmazov.txt,4
d19980427_baturin.txt,Baturin,Docs\d19980427_baturin.txt,4
d19990900_bavrinenko.txt,Bavrinenko,Docs\d19990900_bavrinenko.txt,4
d20071031_baynetov.txt,Baynetov,Docs\d20071031_baynetov.txt,2
d20070731_bednov.txt,Bednov,Docs\d20070731_bednov.txt,2
d20010901_beglaryan.txt,Beglaryan,Docs\d20010901_beglaryan.txt,2
d20031004_beglov.txt,Beglov,Docs\d20031004_beglov.txt,5
d20060331_beketov.txt,Beketov,Docs\d20060331_beketov.txt,2
d20051123_belenov.txt,Belenov,Docs\d20051123_belenov.txt,4
d20020801_belkin.txt,Belkin,Docs\d20020801_belkin.txt,5
d20050408_belkin.txt,Belkin,Docs\d20050408_belkin.txt,4
d20060531_belkin.txt,Belkin,Docs\d20060531_belkin.txt,4
d20080229_belokon.txt,Belokon,Docs\d20080229_belokon.txt,4
d20020901_belokonev.txt,Belokonev,Docs\d20020901_belokonev.txt,4
d20031112_belousov.txt,Belousov,Docs\d20031112_belousov.txt,5
d20041023_belousov.txt,Belousov,Docs\d20041023_belousov.txt,4
d20050422_belousov.txt,Belousov,Docs\d20050422_belousov.txt,2
d20050531_belousov.txt,Belousov,Docs\d20050531_belousov.txt,4
d20050920_belousov.txt,Belousov,Docs\d20050920_belousov.txt,5
d20051123_belousov.txt,Belousov,Docs\d20051123_belousov.txt,2
d20060222_belousov.txt,Belousov,Docs\d20060222_belousov.txt,4
d20060427_belousov.txt,Belousov,Docs\d20060427_belousov.txt,4
d20060600_belousov.txt,Belousov,Docs\d20060600_belousov.txt,4
d20061011_belousov.txt,Belousov,Docs\d20061011_belousov.txt,3
d20061122_belousov.txt,Belousov,Docs\d20061122_belousov.txt,2
d20061129_belousov.txt,Belousov,Docs\d20061129_belousov.txt,2
d20061200_belousov.txt,Belousov,Docs\d20061200_belousov.txt,4
d20070100_belousov.txt,Belousov,Docs\d20070100_belousov.txt,4
d20070300_belousov.txt,Belousov,Docs\d20070300_belousov.txt,4
d20070519_belousov.txt,Belousov,Docs\d20070519_belousov.txt,4
d20070602_belousov.txt,Belousov,Docs\d20070602_belousov.txt,4
d20071031_belozertsev.txt,Belozertsev,Docs\d20071031_belozertsev.txt,4
d20000901_belyanin.txt,Belyanin,Docs\d20000901_belyanin.txt,4
d20030531_belyayev.txt,Belyayev,Docs\d20030531_belyayev.txt,2
d20050319_belykh.txt,Belykh,Docs\d20050319_belykh.txt,1
d20050701_belykh.txt,Belykh,Docs\d20050701_belykh.txt,3
d20050811_belykh.txt,Belykh,Docs\d20050811_belykh.txt,5
d20051216_belykh.txt,Belykh,Docs\d20051216_belykh.txt,3
d20051222_belykh.txt,Belykh,Docs\d20051222_belykh.txt,3
d20051223_belykh.txt,Belykh,Docs\d20051223_belykh.txt,5
d20060518_belykh.txt,Belykh,Docs\d20060518_belykh.txt,5
d20060627_belykh.txt,Belykh,Docs\d20060627_belykh.txt,3
d20060710_belykh.txt,Belykh,Docs\d20060710_belykh.txt,3
d20060822_belykh.txt,Belykh,Docs\d20060822_belykh.txt,3
d20070720_belykh.txt,Belykh,Docs\d20070720_belykh.txt,3
d20070810_belykh.txt,Belykh,Docs\d20070810_belykh.txt,5
d20071110_belykh.txt,Belykh,Docs\d20071110_belykh.txt,3
d20071114_belykh.txt,Belykh,Docs\d20071114_belykh.txt,3
d20071121_belykh.txt,Belykh,Docs\d20071121_belykh.txt,3
d20071128_belykh.txt,Belykh,Docs\d20071128_belykh.txt,3
d20071205_belykh.txt,Belykh,Docs\d20071205_belykh.txt,3
d20080610_belykh.txt,Belykh,Docs\d20080610_belykh.txt,3
d20060213_bendukidze.txt,Bendukidze,Docs\d20060213_bendukidze.txt,3
d20030731_berezkin.txt,Berezkin,Docs\d20030731_berezkin.txt,2
d20040823_berger.txt,Berger,Docs\d20040823_berger.txt,3
d20040927_berger.txt,Berger,Docs\d20040927_berger.txt,5
d20041018_berger.txt,Berger,Docs\d20041018_berger.txt,5
d20041206_berger.txt,Berger,Docs\d20041206_berger.txt,3
d20041220_berger.txt,Berger,Docs\d20041220_berger.txt,5
d20041220_berger1.txt,Berger,Docs\d20041220_berger1.txt,5
d20050114_berger.txt,Berger,Docs\d20050114_berger.txt,3
d20050704_berger.txt,Berger,Docs\d20050704_berger.txt,5
d20051024_berger.txt,Berger,Docs\d20051024_berger.txt,5
d19990413_berzan.txt,Berzan,Docs\d19990413_berzan.txt,4
d19990700_biryukov.txt,Biryukov,Docs\d19990700_biryukov.txt,2
d19991100_boboshko.txt,Boboshko,Docs\d19991100_boboshko.txt,2
d20041130_bobrov.txt,Bobrov,Docs\d20041130_bobrov.txt,2
d20080831_bobryakov.txt,Bobryakov,Docs\d20080831_bobryakov.txt,4
d20000100_bobylov.txt,Bobylov,Docs\d20000100_bobylov.txt,4
d20000101_bobylov.txt,Bobylov,Docs\d20000101_bobylov.txt,4
d20021002_bocharov.txt,Bocharov,Docs\d20021002_bocharov.txt,5
d20031001_bocharov.txt,Bocharov,Docs\d20031001_bocharov.txt,3
d20080229_bocharov.txt,Bocharov,Docs\d20080229_bocharov.txt,2
d20011101_bochkarev.txt,Bochkarev,Docs\d20011101_bochkarev.txt,2
d20050930_bochkov.txt,Bochkov,Docs\d20050930_bochkov.txt,4
d20061130_bogatinov.txt,Bogatinov,Docs\d20061130_bogatinov.txt,2
